author,year,covidence_id,sub_shock,sub_gender,sub_indication,subgroup_level,measure,measure_short,pool,measure_details,test_used,test_used_abbreviation,test_subscale,data_type,cat_measure,test_cutoff,symptom_category,cutoff_notes,clin_sig,mild,mild_plus,mod,mod_plus,sev,v_sev,pool_mod_plus,comparison_group_yesno,comparison_group_detail,comparison_group,study_timepoint,timepoint,timepoint2,time_broad_numerical,time_broad_units,time_descriptive,time_average_type,time_average,time_average_units,time_variance_type,time_variance,time_variance_range_type,time_variance_ll,time_variance_ul,range_units,time_2,time_group1,time_group1_N,time_group2,time_group2_N,time_average2,time_variance2,time_variance_ll2,time_variance_ul2,time_group3,time_group3_N,time_average3,time_variance3,time_variance_ll3,time_variance_ul3,categorical_notes,N_with_condition,N_without_condition,percentage_with_condition,N_total,N_tot_notes,average_type,average,variance_type,variance,range_type,range_ll,range_ul,icd2,icd1_details,icd2_details,N_total_icd2,average_type_icd2,average_icd2,variance_type_icd2,variance_icd2,variance_range_type_icd2,variance_range_ll_icd2,variance_range_ul_icd2,icd3,icd3_details,N_total_icd3,average_type_icd3,average_icd3,variance_type_icd3,variance_icd3,variance_range_type_icd3,variance_range_ll_icd3,variance_range_ul_icd3,icd4,icd4_details,N_total_icd4,average_type_icd4,average_icd4,variance_type_icd4,variance_icd4,variance_range_type_icd4,variance_range_ll_icd4,variance_range_ul_icd4,categorical_notes_comparison,N_with_condition_comparison,N_without_condition_comparison,percentage_with_condition_comparison,N_total_comparison,average_type_comparison,average_comparison,variance_type_comparison,variance_comparison,range_type_comparison,range_ll_comparison,range_ul_comparison,cohen_d_comparison,group1_cohensd_N,group2_cohensd_N,higherscore_cohensd,p_cohens_d_comparison
Carroll,2010,3439,,,,,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state anxiety,cont,,,,,,,,,,,,,,,,2,,,1,week,,mean,17.01,day,SD,5.1,,,,,yes,primary prevention,15,secondary prevention,15,11.8,3.7,,,,,,,,,,,,,15,,mean,33.13,SD,10.6,,,,yes,primary prevention,secondary prevention,15,mean,34.8,SD,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll,2010,3439,,,,,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state anxiety,cont,,,,,,,,,,,,,,,,3,,,1,month,,mean,37.8,day,SD,5.4,,,,,yes,primary prevention,15,secondary prevention,15,38.4,5.1,,,,,,,,,,,,,15,,mean,32.13,SD,5.7,,,,yes,primary prevention,secondary prevention,15,mean,33.07,SD,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll,2010,3439,,,Y,primary,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state anxiety,cont,,,,,,,,,,,,,,,,1,1,1,,,pre-implant visit,mean,-7,day,SD,2.3,,,,,yes,primary prevention,15,secondary prevention,15,-3,3.4,,,,,,,,,,,,,15,,mean,37.4,SD,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll,2010,3439,,,Y,primary,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state anxiety,cont,,,,,,,,,,,,,,,,2,,,1,week,,mean,17.01,day,SD,5.1,,,,,yes,primary prevention,15,secondary prevention,15,11.8,3.7,,,,,,,,,,,,,15,,mean,33.13,SD,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll,2010,3439,,,Y,primary,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state anxiety,cont,,,,,,,,,,,,,,,,3,,,1,month,,mean,37.8,day,SD,5.4,,,,,yes,primary prevention,15,secondary prevention,15,38.4,5.1,,,,,,,,,,,,,15,,mean,32.13,SD,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll,2010,3439,,,Y,secondary,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state anxiety,cont,,,,,,,,,,,,,,,,1,1,1,,,pre-implant visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,mean,37.73,SD,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll,2010,3439,,,Y,secondary,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state anxiety,cont,,,,,,,,,,,,,,,,2,,,1,week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,mean,34.8,SD,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll,2010,3439,,,Y,secondary,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state anxiety,cont,,,,,,,,,,,,,,,,3,,,1,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,mean,33.07,SD,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll,2012,3438,,,,,depression,d,,depressive symptoms,Center for Epidemiologic Studies Depression Scale,CES-D,,cat,symptom,≥16,clinically significant,,1,,,,,,,,,,,1,1,1,,,pre-ICD,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,2006,2906,,,,,anxiety,a,,,Hamilton Anxiety Scale,HAMA,,cont,,,,,,,,,,,,,,,,1,5,5,,,unspecified post-ICD (beginning of intervention),,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,mean,5.75,SD,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,2006,2906,,,,,anxiety,a,,,Hamilton Anxiety Scale,HAMA,,cont,,,,,,,,,,,,,,,,2,5,5,,,timepoint 1 (unspecified) + 3months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,mean,6.94,SD,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,2006,2906,,,,,anxiety,a,,,Hamilton Anxiety Scale,HAMA,,cont,,,,,,,,,,,,,,,,3,4,4,,,timepoint 1 (unspecified) + 12months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,mean,9,SD,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,2006,2906,,,,,depression,d,,,Beck Depression Inventory 13,BDI-13,,cont,,,,,,,,,,,,,,,,1,5,5,,,unspecified post-ICD (beginning of intervention),,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,mean,4.56,SD,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,2006,2906,,,,,depression,d,,,Beck Depression Inventory 13,BDI-13,,cont,,,,,,,,,,,,,,,,2,5,5,,,timepoint 1 (unspecified) + 3months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,mean,5.06,SD,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,2006,2906,,,,,depression,d,,,Beck Depression Inventory 13,BDI-13,,cont,,,,,,,,,,,,,,,,3,4,4,,,timepoint 1 (unspecified) + 12months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,mean,6.06,SD,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,1996,2903,,,,,depression,d,,diagnostic interview,DSM-III,DSM-III,depression,cat,diagnosis,presence,,,,,,,,,,,,,,1,,,,,,mean,25,month,SD,14.6,range,1,54,,,,,,,,,,,,,,,,,,4,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,1996,2903,,,,,anxiety,a,,diagnostic interview,DSM-III,DSM-III,phobia/generalized anxiety,cat,diagnosis,presence,,,,,,,,,,,,,,1,,,,,,mean,25,month,SD,14.6,range,1,54,,,,,,,,,,,,,,,,,,6,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,1996,2903,,,,,depression,d,,cutoff for moderate depression,Beck Depression Inventory,BDI,,cat,symptom,>8,moderate,cutoff for moderate depression,,,1,,,,,,,,,1,,,,,,mean,25,month,SD,14.6,range,1,54,,,,,,,,,,,,,,,,,,4,,12,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,1996,2903,,,,,anxiety,a,,cutoff for abnormal anxiety,Hamilton Anxiety Scale,,,cat,symptom,>18,abnormal,cutoff for abnormal anxiety,1,,,,,,,,,,,1,,,,,,mean,25,month,SD,14.6,range,1,54,,,,,,,,,,,,,,,,,,6,,18,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,1996,2903,Y,,,no shock,depression,d,,,Beck Depression Inventory,BDI,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,25,month,SD,14.6,range,1,54,,,,,,,,,,,,,,,,,,,,,17,,mean,5,SD,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,1996,2903,Y,,,shock,depression,d,,,Beck Depression Inventory,BDI,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,25,month,SD,14.6,range,1,54,,,,,,,,,,,,,,,,,,,,,15,,mean,5.4,SD,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,1996,2903,Y,,,no shock,anxiety,a,,,Hamilton Anxiety Scale,HAMA,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,25,month,SD,14.6,range,1,54,,,,,,,,,,,,,,,,,,,,,17,,mean,7.7,SD,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevalier,1996,2903,Y,,,shock,anxiety,a,,,Hamilton Anxiety Scale,HAMA,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,25,month,SD,14.6,range,1,54,,,,,,,,,,,,,,,,,,,,,15,,mean,10.6,SD,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinar,2013,2777,,,,,anxiety,a,,state anxiety ,State-Trait Anxiety Inventory,STAI-S,state,cont,,,,,,,,,,,,,,,,1,,,,,,mean,23.22,month,SD,32.71,,,,,,,,,,,,,,,,,,,,,,,,27,,mean,49.48,SD,13.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinar,2013,2777,,,,,anxiety,a,,state anxiety ,State-Trait Anxiety Inventory,STAI-S,state,cont,,,,,,,,,,,,,,,,2,4,4,,,timepoint 1 + 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,mean,47.63,SD,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinar,2013,2777,,,,,anxiety,a,,trait anxiety,State-Trait Anxiety Inventory,STAI-T,trait,cont,,,,,,,,,,,,,,,,1,,,,,,mean,23.22,month,SD,32.71,,,,,,,,,,,,,,,,,,,,,,,,27,,mean,48.15,SD,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinar,2013,2777,,,,,anxiety,a,,trait anxiety,State-Trait Anxiety Inventory,STAI-T,trait,cont,,,,,,,,,,,,,,,,2,4,4,,,timepoint 1 + 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,mean,48.89,SD,8.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinar,2013,2777,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,23.22,month,SD,32.71,,,,,,,,,,,,,,,,,,,,,,,,27,,median,14,,,IQR,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cinar,2013,2777,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cont,,,,,,,,,,,,,,,,2,4,4,,,timepoint 1 + 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,median,13,,,IQR,10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook,2013,2737,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cont,,,,,,,,,,,,,yes,congenital heart disease (without ICD),cardiac,1,5,5,,,unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,median,5,,,IQR,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,median,6,,,IQR,2,12.5,,,,,
Cross,2010,2711,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,clinically significant,,1,,,,,,,,yes,coronary artery disease,cardiac,1,,,,,,mean,53.57,month,SD,45.47,range,3,168,month,,,,,,,,,,,,,,,,,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,30,,,,,,,,,,,,
Cross,2010,2711,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,clinically significant,,1,,,,,,,,yes,coronary artery disease,cardiac,1,,,,,,mean,53.57,month,SD,45.47,range,3,168,month,,,,,,,,,,,,,,,,,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,30,,,,,,,,,,,,
Cross,2010,2711,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,clinically significant,,1,,,,,,,,,,,1,,,,,,mean,53.57,month,SD,45.47,range,3,168,month,,,,,,,,,,,,,,,,,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross,2010,2711,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥11,clinically significant,,1,,,,,,,,,,,1,,,,,,mean,53.57,month,SD,45.47,range,3,168,month,,,,,,,,,,,,,,,,,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross,2010,2711,,,,,depression or anxiety,ad,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,yes,coronary artery disease,cardiac,1,,,,,,mean,53.57,month,SD,45.47,range,3,168,month,,,,,,,,,,,,,,,,,,,,30,,mean,10.72,SD,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,mean,10.64,SD,8.6,,,,,,,,
Crössmann,2007,2709,,,,,anxiety,a,,trait anxiety,State-Trait Anxiety Inventory,STAI-T,trait,cont,,,,,,,,,,,,,,,,1,,,,,,mean,25.5,month,SD,19.2,,,,,,,,,,,,,,,,,,,,,,,,33,,mean,37.9,SD,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crössmann,2007,2709,,,,,anxiety,a,,trait anxiety,State-Trait Anxiety Inventory,STAI-T,trait,cont,,,,,,,,,,,,,,,,2,4,4,,,"timepoint 1 + 2.5y (mean: 30.3 months, range: 29.6-31.2months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,mean,34.9,SD,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crössmann,2007,2709,,,,,anxiety,a,,,Beck Anxiety Inventory,BAI,,cont,,,,,,,,,,,,,,,,1,,,,,,mean,25.5,month,SD,19.2,,,,,,,,,,,,,,,,,,,,,,,,34,,mean,11.1,SD,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crössmann,2007,2709,,,,,anxiety,a,,,Beck Anxiety Inventory,BAI,,cont,,,,,,,,,,,,,,,,2,4,4,,,"timepoint 1 + 2.5y (mean: 30.3 months, range: 29.6-31.2months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,mean,9.77,SD,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crössmann,2007,2709,,,,,agoraphobia,a,,"The Agoraphobic Cognition Questionnaire (ACQ, German version44) assesses the tendency toward catastrophic appraisals, cognitions, and interpretations (on two subscales: “loss of control” and “physiologic consequences”).",Agoraphobic Cognition Questionnaire,ACQ,physiological consequences,cont,,,,,,,,,,,,,,,,1,,,,,,mean,25.5,month,SD,19.2,,,,,,,,,,,,,,,,,,,,,,,,21,,mean,1.51,SD,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crössmann,2007,2709,,,,,agoraphobia,a,,"The Agoraphobic Cognition Questionnaire (ACQ, German version44) assesses the tendency toward catastrophic appraisals, cognitions, and interpretations (on two subscales: “loss of control” and “physiologic consequences”).",Agoraphobic Cognition Questionnaire,ACQ,physiological consequences,cont,,,,,,,,,,,,,,,,2,4,4,,,"timepoint 1 + 2.5y (mean: 30.3 months, range: 29.6-31.2months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,mean,1.37,SD,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crössmann,2007,2709,,,,,agoraphobia,a,,"The Agoraphobic Cognition Questionnaire (ACQ, German version44) assesses the tendency toward catastrophic appraisals, cognitions, and interpretations (on two subscales: “loss of control” and “physiologic consequences”).",Agoraphobic Cognition Questionnaire,ACQ,loss of control,cont,,,,,,,,,,,,,,,,1,,,,,,mean,25.5,month,SD,19.2,,,,,,,,,,,,,,,,,,,,,,,,30,,mean,1.24,SD,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crössmann,2007,2709,,,,,agoraphobia,a,,"The Agoraphobic Cognition Questionnaire (ACQ, German version44) assesses the tendency toward catastrophic appraisals, cognitions, and interpretations (on two subscales: “loss of control” and “physiologic consequences”).",Agoraphobic Cognition Questionnaire,ACQ,loss of control,cont,,,,,,,,,,,,,,,,2,4,4,,,"timepoint 1 + 2.5y (mean: 30.3 months, range: 29.6-31.2months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,mean,1.2,SD,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crow,1998,2707,,,,,mdd,d,unsure whether to pool with dysthymia/just take MDD?,,Structured Clinical Interview for DSM-III-R,SCID,,cat,diagnosis,presence,,,,,,,,,,,,,,1,1,2,,,"within 3 days of implantation (prior to implantation for 20 subjects and after implantation, before discharge for 15 subjects)",,,,,,,,,,,,,,,,,,,,,,,,,,3,,8.6,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crow,1998,2707,,,,,panic disorder,a,unsure whether to pool with organic anxiety disorder?,,Structured Clinical Interview for DSM-III-R,SCID,,cat,diagnosis,presence,,,,,,,,,,,,,,1,1,2,,,"within 3 days of implantation (prior to implantation for 20 subjects and after implantation, before discharge for 15 subjects)",,,,,,,,,,,,,,,,,,,,,,,,,,1,,2.9,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crow,1998,2707,,,,,dysthymia,d,,,Structured Clinical Interview for DSM-III-R,SCID,,cat,diagnosis,presence,,,,,,,,,,,,,,1,1,2,,,"within 3 days of implantation (prior to implantation for 20 subjects and after implantation, before discharge for 15 subjects)",,,,,,,,,,,,,,,,,,,,,,,,,,1,,2.9,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crow,1998,2707,,,,,organic anxiety disorder,a,,,Structured Clinical Interview for DSM-III-R,SCID,,cat,diagnosis,presence,,,,,,,,,,,,,,1,1,2,,,"within 3 days of implantation (prior to implantation for 20 subjects and after implantation, before discharge for 15 subjects)",,,,,,,,,,,,,,,,,,,,,,,,,,1,,2.9,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cont,,,,,,,,,,,,,,,,1,5,5,,,baseline (unspecified),,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,mean,8.6,SE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cont,,,,,,,,,,,,,,,,2,5,5,,,baseline + 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,mean,7.8,SE,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cont,,,,,,,,,,,,,,,,3,5,5,,,baseline + 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,mean,8.3,SE,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥14,mild+,at least mild symptoms of depression,,,1,,,,,,,,,1,5,5,,,baseline (unspecified),,,,,,,,,,,,,,,,,,,,,,,,,,,,18,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥14,mild+,at least mild symptoms of depression,,,1,,,,,,,,,2,5,5,,,baseline + 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥14,mild+,at least mild symptoms of depression,,,1,,,,,,,,,3,5,5,,,baseline + 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state,cont,,,,,,,,,,,,,,,,1,5,5,,,baseline (unspecified),,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,mean,31.2,SE,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state,cont,,,,,,,,,,,,,,,,2,5,5,,,baseline + 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,mean,33.2,SE,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state,cont,,,,,,,,,,,,,,,,3,5,5,,,baseline + 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,mean,32,SE,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state,cat,symptom,≥31,symptoms present,anxiety symptoms deemed present,,,1,,,,,,,,,1,5,5,,,baseline (unspecified),,,,,,,,,,,,,,,,,,,,,,,,,,,,48,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state,cat,symptom,≥31,symptoms present,anxiety symptoms deemed present,,,1,,,,,,,,,2,5,5,,,baseline + 1 month,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Antono,2013,2687,,,,,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state,cat,symptom,≥31,symptoms present,anxiety symptoms deemed present,,,1,,,,,,,,,3,5,5,,,baseline + 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deGroot,2003,2657,,,,,anxiety,a,,"Questionnaires included measures adapted from the Spielberger state-trait anxiety inventory, Rand Corporation's 38-item Mental Health Inventory (MHI) - somewhat unclear which used to categorise anxiety",Unclear - STAI/MHI,,,cat,symptom,incidence,mood disorder,criteria for incidence not described,1,,,,,,,,,,,1,5,5,,,,,,,,,range,2,30,month,,,,,,,,,,,,,,,,pooled male/female (calculation in Excel spreadsheet in Extraction folder),38,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deGroot,2003,2657,,,,,depression,d,,somewhat unclear,Mental Health Inventory,MHI,,cat,symptom,incidence,mood disorder,criteria for incidence not described,1,,,,,,,,,,,1,5,5,,,,,,,,,range,2,30,month,,,,,,,,,,,,,,,,pooled male/female (calculation in Excel spreadsheet in Extraction folder),26,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deGroot,2003,2657,,,,,anxiety,a,,"Questionnaires included measures adapted from the Spielberger state-trait anxiety inventory, Rand Corporation's 38-item Mental Health Inventory (MHI) - somewhat unclear which used to categorise anxiety",Unclear - STAI/MHI,,,cat,symptom,incidence,mood disorder,criteria for incidence not described,1,,,,,,,,yes,partners,partners,1,5,5,,,,,,,,,range,2,30,month,,,,,,,,,,,,,,,,pooled male/female (calculation in Excel spreadsheet in Extraction folder),38,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pooled male/female %,19,,,134,,,,,,,,,,,,
deGroot,2003,2657,,,,,depression,d,,somewhat unclear,Mental Health Inventory,MHI,,cat,symptom,incidence,mood disorder,criteria for incidence not described,1,,,,,,,,yes,partners,partners,1,5,5,,,,,,,,,range,2,30,month,,,,,,,,,,,,,,,,pooled male/female (calculation in Excel spreadsheet in Extraction folder),26,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pooled male/female %,17,,,134,,,,,,,,,,,,
Dickerson,2010,3172,,,,,anxiety,a,,state anxiety,State-Trait Anxiety Inventory,STAI-S,state,cont,,,,,,,,,,,,,,,,1,1,1,,,before implant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,mean,34.9,SD,11.2,range,20,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
